Results of hybrid_librec.jar for starter_configs/rating/item_mfat/hybrid_item_mfat2575.properties
2020-08-18ranking: false
weights = 0.25:0.75
20/08/18 12:02:13 INFO TextDataConvertor: Dataset: [../data/movielens-2k/ratings-timestamps.txt]
20/08/18 12:02:15 INFO TextDataConvertor: DataSet: ...movielens-2k/ratings-timestamps.txt is finished
20/08/18 12:02:15 INFO TextDataConvertor: rating Scale: [0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]
20/08/18 12:02:15 INFO TextDataConvertor: user number: 2113,	 item number is: 10109
20/08/18 12:02:15 INFO TextDataModel: Transform data to Convertor successfully!
20/08/18 12:02:18 INFO TextDataModel: Split data to train Set and test Set successfully!
20/08/18 12:02:18 INFO ArffDataModel: Transform data to Convertor successfully!
20/08/18 12:02:18 INFO ArffDataConvertor: Dataset: [../data/movielens-2k-arff/extended_ratings_user_single_encoding_large.arff]
20/08/18 12:02:21 INFO ArffDataModel: Split data to train Set and test Set successfully!
20/08/18 13:37:16 INFO ItemKNNRecommender: Job Setup completed.
20/08/18 13:37:40 INFO ItemKNNRecommender: Job Train completed.
20/08/18 13:37:44 INFO TopicMFATRecommender: number of users : 2113
20/08/18 13:37:44 INFO TopicMFATRecommender: number of Items : 10109
20/08/18 13:37:44 INFO TopicMFATRecommender: number of words : 4156
20/08/18 13:37:44 INFO TopicMFATRecommender: Job Setup completed.
20/08/18 13:37:52 INFO TopicMFATRecommender:  iter:1, finish factors update
20/08/18 13:37:52 INFO TopicMFATRecommender:  iter:1, finish theta update
20/08/18 13:37:54 INFO TopicMFATRecommender:  iter:1, finish phi update
20/08/18 13:37:54 INFO TopicMFATRecommender:  iter:1, loss:585092.484652576, wordLoss:334792.05103576474
20/08/18 13:38:05 INFO TopicMFATRecommender:  iter:2, finish factors update
20/08/18 13:38:05 INFO TopicMFATRecommender:  iter:2, finish theta update
20/08/18 13:38:07 INFO TopicMFATRecommender:  iter:2, finish phi update
20/08/18 13:38:07 INFO TopicMFATRecommender:  iter:2, loss:505568.71851061244, wordLoss:275043.1684942453
20/08/18 13:38:18 INFO TopicMFATRecommender:  iter:3, finish factors update
20/08/18 13:38:18 INFO TopicMFATRecommender:  iter:3, finish theta update
20/08/18 13:38:21 INFO TopicMFATRecommender:  iter:3, finish phi update
20/08/18 13:38:21 INFO TopicMFATRecommender:  iter:3, loss:500528.90841996984, wordLoss:275043.1683245811
20/08/18 13:38:31 INFO TopicMFATRecommender:  iter:4, finish factors update
20/08/18 13:38:31 INFO TopicMFATRecommender:  iter:4, finish theta update
20/08/18 13:38:34 INFO TopicMFATRecommender:  iter:4, finish phi update
20/08/18 13:38:34 INFO TopicMFATRecommender:  iter:4, loss:498074.15368709003, wordLoss:275043.1628916114
20/08/18 13:38:44 INFO TopicMFATRecommender:  iter:5, finish factors update
20/08/18 13:38:44 INFO TopicMFATRecommender:  iter:5, finish theta update
20/08/18 13:38:47 INFO TopicMFATRecommender:  iter:5, finish phi update
20/08/18 13:38:47 INFO TopicMFATRecommender:  iter:5, loss:496494.3852473021, wordLoss:275043.142155761
20/08/18 13:38:57 INFO TopicMFATRecommender:  iter:6, finish factors update
20/08/18 13:38:58 INFO TopicMFATRecommender:  iter:6, finish theta update
20/08/18 13:39:00 INFO TopicMFATRecommender:  iter:6, finish phi update
20/08/18 13:39:00 INFO TopicMFATRecommender:  iter:6, loss:494842.29400821653, wordLoss:275043.1656754275
20/08/18 13:39:11 INFO TopicMFATRecommender:  iter:7, finish factors update
20/08/18 13:39:11 INFO TopicMFATRecommender:  iter:7, finish theta update
20/08/18 13:39:13 INFO TopicMFATRecommender:  iter:7, finish phi update
20/08/18 13:39:13 INFO TopicMFATRecommender:  iter:7, loss:491612.8203501397, wordLoss:275043.1153904519
20/08/18 13:39:24 INFO TopicMFATRecommender:  iter:8, finish factors update
20/08/18 13:39:24 INFO TopicMFATRecommender:  iter:8, finish theta update
20/08/18 13:39:26 INFO TopicMFATRecommender:  iter:8, finish phi update
20/08/18 13:39:26 INFO TopicMFATRecommender:  iter:8, loss:485956.44449646946, wordLoss:275042.6389439992
20/08/18 13:39:37 INFO TopicMFATRecommender:  iter:9, finish factors update
20/08/18 13:39:37 INFO TopicMFATRecommender:  iter:9, finish theta update
20/08/18 13:39:39 INFO TopicMFATRecommender:  iter:9, finish phi update
20/08/18 13:39:39 INFO TopicMFATRecommender:  iter:9, loss:479924.8292149832, wordLoss:275041.3364185536
20/08/18 13:39:50 INFO TopicMFATRecommender:  iter:10, finish factors update
20/08/18 13:39:50 INFO TopicMFATRecommender:  iter:10, finish theta update
20/08/18 13:39:52 INFO TopicMFATRecommender:  iter:10, finish phi update
20/08/18 13:39:52 INFO TopicMFATRecommender:  iter:10, loss:474364.61512171023, wordLoss:275037.8811612016
20/08/18 13:39:52 INFO TopicMFATRecommender: Job Train completed.
20/08/18 13:39:53 INFO RecommenderJob: Evaluator value:MAE is 0.6027098154551913
20/08/18 13:39:53 INFO RecommenderJob: Evaluator value:RMSE is 0.7938202742652039
20/08/18 13:39:53 INFO RecommenderJob: Evaluator value:MSE is 0.6301506278344834
20/08/18 13:39:53 INFO RecommenderJob: Evaluator value:MPE is 0.988218793828892
20/08/18 15:23:22 INFO ItemKNNRecommender: Job Setup completed.
20/08/18 15:23:45 INFO ItemKNNRecommender: Job Train completed.
20/08/18 15:23:49 INFO TopicMFATRecommender: number of users : 2113
20/08/18 15:23:49 INFO TopicMFATRecommender: number of Items : 10109
20/08/18 15:23:49 INFO TopicMFATRecommender: number of words : 4159
20/08/18 15:23:49 INFO TopicMFATRecommender: Job Setup completed.
20/08/18 15:24:00 INFO TopicMFATRecommender:  iter:1, finish factors update
20/08/18 15:24:00 INFO TopicMFATRecommender:  iter:1, finish theta update
20/08/18 15:24:03 INFO TopicMFATRecommender:  iter:1, finish phi update
20/08/18 15:24:03 INFO TopicMFATRecommender:  iter:1, loss:585362.5928396638, wordLoss:335328.39669187774
20/08/18 15:24:13 INFO TopicMFATRecommender:  iter:2, finish factors update
20/08/18 15:24:14 INFO TopicMFATRecommender:  iter:2, finish theta update
20/08/18 15:24:16 INFO TopicMFATRecommender:  iter:2, finish phi update
20/08/18 15:24:16 INFO TopicMFATRecommender:  iter:2, loss:505397.3414676299, wordLoss:275069.2323515662
20/08/18 15:24:27 INFO TopicMFATRecommender:  iter:3, finish factors update
20/08/18 15:24:27 INFO TopicMFATRecommender:  iter:3, finish theta update
20/08/18 15:24:29 INFO TopicMFATRecommender:  iter:3, finish phi update
20/08/18 15:24:29 INFO TopicMFATRecommender:  iter:3, loss:500333.41026809084, wordLoss:275069.2335157123
20/08/18 15:24:40 INFO TopicMFATRecommender:  iter:4, finish factors update
20/08/18 15:24:40 INFO TopicMFATRecommender:  iter:4, finish theta update
20/08/18 15:24:43 INFO TopicMFATRecommender:  iter:4, finish phi update
20/08/18 15:24:43 INFO TopicMFATRecommender:  iter:4, loss:497865.38235819107, wordLoss:275069.24009264156
20/08/18 15:24:53 INFO TopicMFATRecommender:  iter:5, finish factors update
20/08/18 15:24:53 INFO TopicMFATRecommender:  iter:5, finish theta update
20/08/18 15:24:56 INFO TopicMFATRecommender:  iter:5, finish phi update
20/08/18 15:24:56 INFO TopicMFATRecommender:  iter:5, loss:496288.1718120189, wordLoss:275069.2666070972
20/08/18 15:25:07 INFO TopicMFATRecommender:  iter:6, finish factors update
20/08/18 15:25:07 INFO TopicMFATRecommender:  iter:6, finish theta update
20/08/18 15:25:09 INFO TopicMFATRecommender:  iter:6, finish phi update
20/08/18 15:25:09 INFO TopicMFATRecommender:  iter:6, loss:494676.4859148959, wordLoss:275069.34447969485
20/08/18 15:25:20 INFO TopicMFATRecommender:  iter:7, finish factors update
20/08/18 15:25:20 INFO TopicMFATRecommender:  iter:7, finish theta update
20/08/18 15:25:22 INFO TopicMFATRecommender:  iter:7, finish phi update
20/08/18 15:25:22 INFO TopicMFATRecommender:  iter:7, loss:491541.46288894746, wordLoss:275069.66709570785
20/08/18 15:25:33 INFO TopicMFATRecommender:  iter:8, finish factors update
20/08/18 15:25:33 INFO TopicMFATRecommender:  iter:8, finish theta update
20/08/18 15:25:36 INFO TopicMFATRecommender:  iter:8, finish phi update
20/08/18 15:25:36 INFO TopicMFATRecommender:  iter:8, loss:485950.83184405975, wordLoss:275070.8658042862
20/08/18 15:25:46 INFO TopicMFATRecommender:  iter:9, finish factors update
20/08/18 15:25:47 INFO TopicMFATRecommender:  iter:9, finish theta update
20/08/18 15:25:49 INFO TopicMFATRecommender:  iter:9, finish phi update
20/08/18 15:25:49 INFO TopicMFATRecommender:  iter:9, loss:480022.4205569603, wordLoss:275071.6757686626
20/08/18 15:26:00 INFO TopicMFATRecommender:  iter:10, finish factors update
20/08/18 15:26:00 INFO TopicMFATRecommender:  iter:10, finish theta update
20/08/18 15:26:02 INFO TopicMFATRecommender:  iter:10, finish phi update
20/08/18 15:26:02 INFO TopicMFATRecommender:  iter:10, loss:474582.7263843807, wordLoss:275070.5381756806
20/08/18 15:26:02 INFO TopicMFATRecommender: Job Train completed.
20/08/18 15:26:03 INFO RecommenderJob: Evaluator value:MAE is 0.5919214229374813
20/08/18 15:26:03 INFO RecommenderJob: Evaluator value:RMSE is 0.7821575899565796
20/08/18 15:26:03 INFO RecommenderJob: Evaluator value:MSE is 0.6117704955266848
20/08/18 15:26:03 INFO RecommenderJob: Evaluator value:MPE is 0.9878038803179056
20/08/18 17:08:57 INFO ItemKNNRecommender: Job Setup completed.
20/08/18 17:09:19 INFO ItemKNNRecommender: Job Train completed.
20/08/18 17:09:23 INFO TopicMFATRecommender: number of users : 2113
20/08/18 17:09:23 INFO TopicMFATRecommender: number of Items : 10109
20/08/18 17:09:23 INFO TopicMFATRecommender: number of words : 4156
20/08/18 17:09:23 INFO TopicMFATRecommender: Job Setup completed.
20/08/18 17:09:30 INFO TopicMFATRecommender:  iter:1, finish factors update
20/08/18 17:09:31 INFO TopicMFATRecommender:  iter:1, finish theta update
20/08/18 17:09:33 INFO TopicMFATRecommender:  iter:1, finish phi update
20/08/18 17:09:33 INFO TopicMFATRecommender:  iter:1, loss:586645.0984751282, wordLoss:335796.5629871926
20/08/18 17:09:40 INFO TopicMFATRecommender:  iter:2, finish factors update
20/08/18 17:09:40 INFO TopicMFATRecommender:  iter:2, finish theta update
20/08/18 17:09:42 INFO TopicMFATRecommender:  iter:2, finish phi update
20/08/18 17:09:42 INFO TopicMFATRecommender:  iter:2, loss:506195.74463296036, wordLoss:275092.5936798004
20/08/18 17:09:50 INFO TopicMFATRecommender:  iter:3, finish factors update
20/08/18 17:09:50 INFO TopicMFATRecommender:  iter:3, finish theta update
20/08/18 17:09:52 INFO TopicMFATRecommender:  iter:3, finish phi update
20/08/18 17:09:52 INFO TopicMFATRecommender:  iter:3, loss:501134.51062194596, wordLoss:275092.607816259
20/08/18 17:10:01 INFO TopicMFATRecommender:  iter:4, finish factors update
20/08/18 17:10:01 INFO TopicMFATRecommender:  iter:4, finish theta update
20/08/18 17:10:03 INFO TopicMFATRecommender:  iter:4, finish phi update
20/08/18 17:10:03 INFO TopicMFATRecommender:  iter:4, loss:498647.78247133165, wordLoss:275092.65447911696
20/08/18 17:10:11 INFO TopicMFATRecommender:  iter:5, finish factors update
20/08/18 17:10:11 INFO TopicMFATRecommender:  iter:5, finish theta update
20/08/18 17:10:13 INFO TopicMFATRecommender:  iter:5, finish phi update
20/08/18 17:10:13 INFO TopicMFATRecommender:  iter:5, loss:497017.24590447196, wordLoss:275092.7242711856
20/08/18 17:10:21 INFO TopicMFATRecommender:  iter:6, finish factors update
20/08/18 17:10:21 INFO TopicMFATRecommender:  iter:6, finish theta update
20/08/18 17:10:23 INFO TopicMFATRecommender:  iter:6, finish phi update
20/08/18 17:10:23 INFO TopicMFATRecommender:  iter:6, loss:495194.6217150049, wordLoss:275092.8572899346
20/08/18 17:10:30 INFO TopicMFATRecommender:  iter:7, finish factors update
20/08/18 17:10:31 INFO TopicMFATRecommender:  iter:7, finish theta update
20/08/18 17:10:33 INFO TopicMFATRecommender:  iter:7, finish phi update
