Results of hybrid_librec.jar for starter_configs/ranking/item_mfat/hybrid_item_mfat7525.properties2020-08-27ranking: true
weights = 0.75:0.25
20/08/27 23:09:45 INFO TextDataConvertor: Dataset: [../data/movielens-2k/ratings-timestamps.txt]
20/08/27 23:09:46 INFO TextDataConvertor: DataSet: ...movielens-2k/ratings-timestamps.txt is finished
20/08/27 23:09:46 INFO TextDataConvertor: rating Scale: [0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0]
20/08/27 23:09:46 INFO TextDataConvertor: user number: 2113,	 item number is: 10109
20/08/27 23:09:46 INFO TextDataModel: Transform data to Convertor successfully!
20/08/27 23:09:50 INFO TextDataModel: Split data to train Set and test Set successfully!
20/08/27 23:09:50 INFO ArffDataModel: Transform data to Convertor successfully!
20/08/27 23:09:50 INFO ArffDataConvertor: Dataset: [../data/movielens-2k-arff/extended_ratings_user_single_encoding_large.arff]
20/08/27 23:09:53 INFO ArffDataModel: Split data to train Set and test Set successfully!
20/08/28 00:44:06 INFO ItemKNNRecommender: Job Setup completed.
20/08/28 00:44:29 INFO ItemKNNRecommender: Job Train completed.
20/08/28 00:44:34 INFO TopicMFATRecommender: number of users : 2113
20/08/28 00:44:34 INFO TopicMFATRecommender: number of Items : 10109
20/08/28 00:44:34 INFO TopicMFATRecommender: number of words : 4156
20/08/28 00:44:34 INFO TopicMFATRecommender: Job Setup completed.
20/08/28 00:44:41 INFO TopicMFATRecommender:  iter:1, finish factors update
20/08/28 00:44:41 INFO TopicMFATRecommender:  iter:1, finish theta update
20/08/28 00:44:43 INFO TopicMFATRecommender:  iter:1, finish phi update
20/08/28 00:44:43 INFO TopicMFATRecommender:  iter:1, loss:585092.484652576, wordLoss:334792.05103576474
20/08/28 00:44:54 INFO TopicMFATRecommender:  iter:2, finish factors update
20/08/28 00:44:54 INFO TopicMFATRecommender:  iter:2, finish theta update
20/08/28 00:44:56 INFO TopicMFATRecommender:  iter:2, finish phi update
20/08/28 00:44:56 INFO TopicMFATRecommender:  iter:2, loss:505568.71851061244, wordLoss:275043.1684942453
20/08/28 00:45:06 INFO TopicMFATRecommender:  iter:3, finish factors update
20/08/28 00:45:07 INFO TopicMFATRecommender:  iter:3, finish theta update
20/08/28 00:45:09 INFO TopicMFATRecommender:  iter:3, finish phi update
20/08/28 00:45:09 INFO TopicMFATRecommender:  iter:3, loss:500528.90841996984, wordLoss:275043.1683245811
20/08/28 00:45:19 INFO TopicMFATRecommender:  iter:4, finish factors update
20/08/28 00:45:20 INFO TopicMFATRecommender:  iter:4, finish theta update
20/08/28 00:45:22 INFO TopicMFATRecommender:  iter:4, finish phi update
20/08/28 00:45:22 INFO TopicMFATRecommender:  iter:4, loss:498074.15368709003, wordLoss:275043.1628916114
20/08/28 00:45:32 INFO TopicMFATRecommender:  iter:5, finish factors update
20/08/28 00:45:33 INFO TopicMFATRecommender:  iter:5, finish theta update
20/08/28 00:45:35 INFO TopicMFATRecommender:  iter:5, finish phi update
20/08/28 00:45:35 INFO TopicMFATRecommender:  iter:5, loss:496494.3852473021, wordLoss:275043.142155761
20/08/28 00:45:45 INFO TopicMFATRecommender:  iter:6, finish factors update
20/08/28 00:45:46 INFO TopicMFATRecommender:  iter:6, finish theta update
20/08/28 00:45:48 INFO TopicMFATRecommender:  iter:6, finish phi update
20/08/28 00:45:48 INFO TopicMFATRecommender:  iter:6, loss:494842.29400821653, wordLoss:275043.1656754275
20/08/28 00:45:58 INFO TopicMFATRecommender:  iter:7, finish factors update
20/08/28 00:45:59 INFO TopicMFATRecommender:  iter:7, finish theta update
20/08/28 00:46:01 INFO TopicMFATRecommender:  iter:7, finish phi update
20/08/28 00:46:01 INFO TopicMFATRecommender:  iter:7, loss:491612.8203501397, wordLoss:275043.1153904519
20/08/28 00:46:11 INFO TopicMFATRecommender:  iter:8, finish factors update
20/08/28 00:46:12 INFO TopicMFATRecommender:  iter:8, finish theta update
20/08/28 00:46:14 INFO TopicMFATRecommender:  iter:8, finish phi update
20/08/28 00:46:14 INFO TopicMFATRecommender:  iter:8, loss:485956.44449646946, wordLoss:275042.6389439992
20/08/28 00:46:24 INFO TopicMFATRecommender:  iter:9, finish factors update
20/08/28 00:46:24 INFO TopicMFATRecommender:  iter:9, finish theta update
20/08/28 00:46:26 INFO TopicMFATRecommender:  iter:9, finish phi update
20/08/28 00:46:26 INFO TopicMFATRecommender:  iter:9, loss:479924.8292149832, wordLoss:275041.3364185536
20/08/28 00:46:37 INFO TopicMFATRecommender:  iter:10, finish factors update
20/08/28 00:46:38 INFO TopicMFATRecommender:  iter:10, finish theta update
